_id,active,createdDate,lastLogin,role,signUpSource,state
60132b8b73c60b3ca7f3baee,True,2021-01-28 13:24:27.222000,2021-01-28 13:24:27.387000,consumer,Email,WI
600f19914329897eac238fef,True,2021-01-25 11:18:41.390000,,consumer,Email,WI
6014558767804a1228b20d00,True,2021-01-29 10:35:51.391000,2021-01-29 10:35:51.434000,consumer,Email,WI
601465c567804a1228b20f89,True,2021-01-29 11:45:09.523000,2021-01-29 11:45:09.567000,consumer,Email,WI
60145a3c84231211ce796c5d,True,2021-01-29 10:55:56.507000,2021-01-29 10:58:36.699000,consumer,Email,WI
6014499c67804a1228b1f5b0,True,2021-01-29 09:45:00.842000,2021-01-29 10:00:01.464000,consumer,Email,WI
600f35015edb782098e2ac1b,True,2021-01-25 13:15:46.246000,,consumer,Email,WI
60147001c8b50e11d8453c36,True,2021-01-29 12:28:49.403000,2021-01-29 12:28:49.622000,consumer,Email,WI
60145a5584231211ce796cac,True,2021-01-29 10:56:21.484000,2021-01-29 10:56:21.542000,consumer,Email,WI
6014558767804a1228b20d00,True,2021-01-29 10:35:51.391000,2021-01-29 10:35:51.434000,consumer,Email,WI
6014319173c60b3ca7f3bf01,True,2021-01-29 08:02:25.330000,2021-01-29 08:05:28.918000,consumer,Email,WI
6014558467804a1228b20cf0,True,2021-01-29 10:35:48.060000,2021-01-29 10:35:48.133000,consumer,Email,WI
6014485b84231211ce793d79,True,2021-01-29 09:39:39.324000,2021-01-29 09:43:11.937000,consumer,Email,WI
601431c173c60b3ca7f3bf63,True,2021-01-29 08:03:13.318000,2021-01-29 08:03:13.362000,consumer,Email,WI
601465a884231211ce796db3,True,2021-01-29 11:44:40.680000,2021-01-29 11:44:40.758000,consumer,Email,WI
60145ff384231211ce796d51,True,2021-01-29 11:20:19.722000,,consumer,Email,
60146f2ac8b50e11d8452661,True,2021-01-29 12:25:14.221000,2021-01-29 12:29:08.512000,consumer,Email,WI
60145a3c84231211ce796c5d,True,2021-01-29 10:55:56.507000,2021-01-29 10:58:36.699000,consumer,Email,WI
6014658e67804a1228b20ef4,True,2021-01-29 11:44:14.197000,2021-01-29 11:46:07.347000,consumer,Email,WI
601442ce67804a1228b1dc41,True,2021-01-29 09:15:58.195000,2021-01-29 09:18:54.023000,consumer,Email,WI
601465a584231211ce796da5,True,2021-01-29 11:44:37.376000,2021-01-29 11:44:37.437000,consumer,Email,WI
60145ff384231211ce796d51,True,2021-01-29 11:20:19.722000,,consumer,Email,
60147d2ac8b50e11d8453f53,True,2021-01-29 13:24:58.184000,,consumer,Email,OH
60147d2ac8b50e11d8453f53,True,2021-01-29 13:24:58.184000,,consumer,Email,OH
601890a99a1b091205b61ced,True,2021-02-01 15:37:13.079000,2021-02-01 15:37:13.126000,consumer,Email,WI
60183090c8b50e11d84549c0,True,2021-02-01 08:47:12.843000,2021-02-01 08:48:32.031000,consumer,Email,WI
60183090c8b50e11d84549c0,True,2021-02-01 08:47:12.843000,2021-02-01 08:48:32.031000,consumer,Email,WI
60147d2ac8b50e11d8453f53,True,2021-01-29 13:24:58.184000,,consumer,Email,OH
60182f4ac8b50e11d8454946,True,2021-02-01 08:41:46.573000,2021-02-01 08:41:46.615000,consumer,Email,WI
60182d6dc8b50e11d84547b2,True,2021-02-01 08:33:49.873000,2021-02-01 08:36:01.759000,consumer,Email,WI
60147d2ac8b50e11d8453f53,True,2021-01-29 13:24:58.184000,,consumer,Email,OH
60183c579a1b091205b61a5f,True,2021-02-01 09:37:27.795000,2021-02-01 09:39:27.811000,consumer,Email,WI
60147d2ac8b50e11d8453f53,True,2021-01-29 13:24:58.184000,,consumer,Email,OH
60189c94c8b50e11d8454f6b,True,2021-02-01 16:28:04.020000,2021-02-01 16:28:04.073000,consumer,Email,WI
60189c74c8b50e11d8454eff,True,2021-02-01 16:27:32.642000,2021-02-01 16:29:09.977000,consumer,Email,WI
60189c74c8b50e11d8454eff,True,2021-02-01 16:27:32.642000,2021-02-01 16:29:09.977000,consumer,Email,WI
60189c94c8b50e11d8454f6b,True,2021-02-01 16:28:04.020000,2021-02-01 16:28:04.073000,consumer,Email,WI
60189c74c8b50e11d8454eff,True,2021-02-01 16:27:32.642000,2021-02-01 16:29:09.977000,consumer,Email,WI
60189c74c8b50e11d8454eff,True,2021-02-01 16:27:32.642000,2021-02-01 16:29:09.977000,consumer,Email,WI
60189c88c8b50e11d8454f2f,True,2021-02-01 16:27:52.817000,2021-02-01 16:27:52.868000,consumer,Email,WI
60189c74c8b50e11d8454eff,True,2021-02-01 16:27:32.642000,2021-02-01 16:29:09.977000,consumer,Email,WI
60189c859a1b091205b61de1,True,2021-02-01 16:27:49.145000,2021-02-01 16:27:49.193000,consumer,Email,WI
60189c74c8b50e11d8454eff,True,2021-02-01 16:27:32.642000,2021-02-01 16:29:09.977000,consumer,Email,WI
60189c74c8b50e11d8454eff,True,2021-02-01 16:27:32.642000,2021-02-01 16:29:09.977000,consumer,Email,WI
60189c94c8b50e11d8454f6b,True,2021-02-01 16:28:04.020000,2021-02-01 16:28:04.073000,consumer,Email,WI
60189c94c8b50e11d8454f6b,True,2021-02-01 16:28:04.020000,2021-02-01 16:28:04.073000,consumer,Email,WI
60186237c8b50e11d8454d5f,True,2021-02-01 12:19:03.551000,,consumer,Email,
60186237c8b50e11d8454d5f,True,2021-02-01 12:19:03.551000,,consumer,Email,
601ac1da591789121574dc07,True,2021-02-03 07:31:38.705000,2021-02-03 07:31:38.909000,consumer,Email,WI
60186237c8b50e11d8454d5f,True,2021-02-01 12:19:03.551000,,consumer,Email,
60183e6c9a1b091205b61b49,True,2021-02-01 09:46:20.468000,,consumer,Email,SC
601ac195af4b1a1205f7560f,True,2021-02-03 07:30:29.397000,2021-02-03 07:34:11.043000,consumer,Email,WI
60186237c8b50e11d8454d5f,True,2021-02-01 12:19:03.551000,,consumer,Email,
60186237c8b50e11d8454d5f,True,2021-02-01 12:19:03.551000,,consumer,Email,
601c6887969c0b11f7d0c81f,True,2021-02-04 13:35:03.045000,2021-02-04 13:36:30.188000,consumer,Email,WI
601c68d229c30a1227ada484,True,2021-02-04 13:36:18.530000,2021-02-04 13:36:18.572000,consumer,Email,WI
601c2c05969c0b11f7d0b097,True,2021-02-04 09:16:53.700000,2021-02-04 09:20:30.228000,consumer,Email,WI
601c2c6a29c30a1227ad93bd,True,2021-02-04 09:18:34.447000,2021-02-04 09:18:34.650000,consumer,Email,WI
601c2c05969c0b11f7d0b097,True,2021-02-04 09:16:53.700000,2021-02-04 09:20:30.228000,consumer,Email,WI
55308179e4b0eabd8f99caa2,True,2015-04-16 20:43:53.186000,2018-05-07 10:23:40.003000,consumer,,WI
60217fa799409b11fcf899fe,True,2021-02-08 10:15:03.714000,,consumer,Email,WI
602176c9b57b8a12187fe77e,True,2021-02-08 09:37:13.950000,2021-02-08 09:37:13.989000,consumer,Email,WI
602176a3b57b8a12187fe717,True,2021-02-08 09:36:35.109000,2021-02-08 09:36:35.150000,consumer,Email,WI
6022998599409b11fcf89c53,True,2021-02-09 06:17:41.257000,2021-02-09 06:18:58.835000,consumer,Email,WI
60229990b57b8a12187fe9e0,True,2021-02-09 06:17:52.581000,2021-02-09 06:17:52.626000,consumer,Email,WI
60229990b57b8a12187fe9e0,True,2021-02-09 06:17:52.581000,2021-02-09 06:17:52.626000,consumer,Email,WI
59c124bae4b0299e55b0f330,True,2017-09-19 07:07:54.302000,2021-02-08 08:42:58.117000,fetch-staff,,WI
59c124bae4b0299e55b0f330,True,2017-09-19 07:07:54.302000,2021-02-08 08:42:58.117000,fetch-staff,,WI
59c124bae4b0299e55b0f330,True,2017-09-19 07:07:54.302000,2021-02-08 08:42:58.117000,fetch-staff,,WI
59c124bae4b0299e55b0f330,True,2017-09-19 07:07:54.302000,2021-02-08 08:42:58.117000,fetch-staff,,WI
59c124bae4b0299e55b0f330,True,2017-09-19 07:07:54.302000,2021-02-08 08:42:58.117000,fetch-staff,,WI
59c124bae4b0299e55b0f330,True,2017-09-19 07:07:54.302000,2021-02-08 08:42:58.117000,fetch-staff,,WI
59c124bae4b0299e55b0f330,True,2017-09-19 07:07:54.302000,2021-02-08 08:42:58.117000,fetch-staff,,WI
59c124bae4b0299e55b0f330,True,2017-09-19 07:07:54.302000,2021-02-08 08:42:58.117000,fetch-staff,,WI
59c124bae4b0299e55b0f330,True,2017-09-19 07:07:54.302000,2021-02-08 08:42:58.117000,fetch-staff,,WI
6024399defa60112282c0ac9,True,2021-02-10 11:53:01.857000,2021-02-10 11:53:02.079000,consumer,Email,WI
59c124bae4b0299e55b0f330,True,2017-09-19 07:07:54.302000,2021-02-08 08:42:58.117000,fetch-staff,,WI
59c124bae4b0299e55b0f330,True,2017-09-19 07:07:54.302000,2021-02-08 08:42:58.117000,fetch-staff,,WI
59c124bae4b0299e55b0f330,True,2017-09-19 07:07:54.302000,2021-02-08 08:42:58.117000,fetch-staff,,WI
5f2068904928021530f8fc34,True,2020-07-28 11:04:00.905000,2021-02-04 07:30:05.375000,fetch-staff,Email,WI
59c124bae4b0299e55b0f330,True,2017-09-19 07:07:54.302000,2021-02-08 08:42:58.117000,fetch-staff,,WI
59c124bae4b0299e55b0f330,True,2017-09-19 07:07:54.302000,2021-02-08 08:42:58.117000,fetch-staff,,WI
59c124bae4b0299e55b0f330,True,2017-09-19 07:07:54.302000,2021-02-08 08:42:58.117000,fetch-staff,,WI
59c124bae4b0299e55b0f330,True,2017-09-19 07:07:54.302000,2021-02-08 08:42:58.117000,fetch-staff,,WI
59c124bae4b0299e55b0f330,True,2017-09-19 07:07:54.302000,2021-02-08 08:42:58.117000,fetch-staff,,WI
59c124bae4b0299e55b0f330,True,2017-09-19 07:07:54.302000,2021-02-08 08:42:58.117000,fetch-staff,,WI
602558b1efa60114d20e5dc7,True,2021-02-11 08:17:53.738000,2021-02-11 08:17:53.798000,consumer,Email,WI
602538adb54593795bf692ac,True,2021-02-11 06:01:17.332000,2021-02-11 06:01:17.388000,consumer,Email,WI
60255883efa60114d20e5d4e,True,2021-02-11 08:17:07.502000,2021-02-11 08:18:29.219000,consumer,Email,WI
602558adb5459313e1e9b7ce,True,2021-02-11 08:17:49.831000,2021-02-11 08:17:49.893000,consumer,Email,WI
6025388fb54593795bf69234,True,2021-02-11 06:00:47.269000,2021-02-11 06:00:47.332000,consumer,Email,WI
5fb0a078be5fc9775c1f3945,True,2020-11-14 19:28:56.818000,,consumer,Google,AL
60268c7aefa6011bb1510786,True,2021-02-12 06:11:06.240000,2021-02-12 06:11:06.294000,consumer,Email,WI
5a43c08fe4b014fd6b6a0612,True,2017-12-27 07:47:27.059000,2021-02-12 08:22:37.155000,consumer,,
5a43c08fe4b014fd6b6a0612,True,2017-12-27 07:47:27.059000,2021-02-12 08:22:37.155000,consumer,,
5a43c08fe4b014fd6b6a0612,True,2017-12-27 07:47:27.059000,2021-02-12 08:22:37.155000,consumer,,
5a43c08fe4b014fd6b6a0612,True,2017-12-27 07:47:27.059000,2021-02-12 08:22:37.155000,consumer,,
5a43c08fe4b014fd6b6a0612,True,2017-12-27 07:47:27.059000,2021-02-12 08:22:37.155000,consumer,,
60268c69efa6011bb151075f,True,2021-02-12 06:10:49.408000,2021-02-12 06:12:07.107000,consumer,Email,WI
5a43c08fe4b014fd6b6a0612,True,2017-12-27 07:47:27.059000,2021-02-12 08:22:37.155000,consumer,,
5fb0a078be5fc9775c1f3945,True,2020-11-14 19:28:56.818000,,consumer,Google,AL
5a43c08fe4b014fd6b6a0612,True,2017-12-27 07:47:27.059000,2021-02-12 08:22:37.155000,consumer,,
5a43c08fe4b014fd6b6a0612,True,2017-12-27 07:47:27.059000,2021-02-12 08:22:37.155000,consumer,,
5fbc35711d967d1222cbfefc,True,2020-11-23 14:19:29.509000,2021-02-25 20:25:51.057000,fetch-staff,Email,
5fbc35711d967d1222cbfefc,True,2020-11-23 14:19:29.509000,2021-02-25 20:25:51.057000,fetch-staff,Email,
5fbc35711d967d1222cbfefc,True,2020-11-23 14:19:29.509000,2021-02-25 20:25:51.057000,fetch-staff,Email,
5fc961c3b8cfca11a077dd33,True,2020-12-03 14:08:03.936000,2021-02-26 14:39:16.799000,fetch-staff,Email,NH
5fc961c3b8cfca11a077dd33,True,2020-12-03 14:08:03.936000,2021-02-26 14:39:16.799000,fetch-staff,Email,NH
5fc961c3b8cfca11a077dd33,True,2020-12-03 14:08:03.936000,2021-02-26 14:39:16.799000,fetch-staff,Email,NH
5fc961c3b8cfca11a077dd33,True,2020-12-03 14:08:03.936000,2021-02-26 14:39:16.799000,fetch-staff,Email,NH
5fc961c3b8cfca11a077dd33,True,2020-12-03 14:08:03.936000,2021-02-26 14:39:16.799000,fetch-staff,Email,NH
5fc961c3b8cfca11a077dd33,True,2020-12-03 14:08:03.936000,2021-02-26 14:39:16.799000,fetch-staff,Email,NH
5fc961c3b8cfca11a077dd33,True,2020-12-03 14:08:03.936000,2021-02-26 14:39:16.799000,fetch-staff,Email,NH
5fc961c3b8cfca11a077dd33,True,2020-12-03 14:08:03.936000,2021-02-26 14:39:16.799000,fetch-staff,Email,NH
5fc961c3b8cfca11a077dd33,True,2020-12-03 14:08:03.936000,2021-02-26 14:39:16.799000,fetch-staff,Email,NH
5fc961c3b8cfca11a077dd33,True,2020-12-03 14:08:03.936000,2021-02-26 14:39:16.799000,fetch-staff,Email,NH
5fc961c3b8cfca11a077dd33,True,2020-12-03 14:08:03.936000,2021-02-26 14:39:16.799000,fetch-staff,Email,NH
5fc961c3b8cfca11a077dd33,True,2020-12-03 14:08:03.936000,2021-02-26 14:39:16.799000,fetch-staff,Email,NH
5fc961c3b8cfca11a077dd33,True,2020-12-03 14:08:03.936000,2021-02-26 14:39:16.799000,fetch-staff,Email,NH
5fc961c3b8cfca11a077dd33,True,2020-12-03 14:08:03.936000,2021-02-26 14:39:16.799000,fetch-staff,Email,NH
5fc961c3b8cfca11a077dd33,True,2020-12-03 14:08:03.936000,2021-02-26 14:39:16.799000,fetch-staff,Email,NH
5fc961c3b8cfca11a077dd33,True,2020-12-03 14:08:03.936000,2021-02-26 14:39:16.799000,fetch-staff,Email,NH
5fc961c3b8cfca11a077dd33,True,2020-12-03 14:08:03.936000,2021-02-26 14:39:16.799000,fetch-staff,Email,NH
5fc961c3b8cfca11a077dd33,True,2020-12-03 14:08:03.936000,2021-02-26 14:39:16.799000,fetch-staff,Email,NH
5fc961c3b8cfca11a077dd33,True,2020-12-03 14:08:03.936000,2021-02-26 14:39:16.799000,fetch-staff,Email,NH
5fc961c3b8cfca11a077dd33,True,2020-12-03 14:08:03.936000,2021-02-26 14:39:16.799000,fetch-staff,Email,NH
5fa41775898c7a11a6bcef3e,True,2020-11-05 07:17:09.396000,2021-03-04 08:02:02.026000,fetch-staff,Email,
5fa32b4d898c7a11a6bcebce,True,2020-11-04 14:29:33.309000,2021-03-03 23:21:58.047000,fetch-staff,Google,AL
5fa41775898c7a11a6bcef3e,True,2020-11-05 07:17:09.396000,2021-03-04 08:02:02.026000,fetch-staff,Email,
5fa41775898c7a11a6bcef3e,True,2020-11-05 07:17:09.396000,2021-03-04 08:02:02.026000,fetch-staff,Email,
5fa41775898c7a11a6bcef3e,True,2020-11-05 07:17:09.396000,2021-03-04 08:02:02.026000,fetch-staff,Email,
5fa41775898c7a11a6bcef3e,True,2020-11-05 07:17:09.396000,2021-03-04 08:02:02.026000,fetch-staff,Email,
5fa41775898c7a11a6bcef3e,True,2020-11-05 07:17:09.396000,2021-03-04 08:02:02.026000,fetch-staff,Email,
5964eb07e4b03efd0c0f267b,True,2017-07-11 08:13:11.771000,2021-03-04 11:07:49.770000,fetch-staff,,IL
5fa41775898c7a11a6bcef3e,True,2020-11-05 07:17:09.396000,2021-03-04 08:02:02.026000,fetch-staff,Email,
5fa41775898c7a11a6bcef3e,True,2020-11-05 07:17:09.396000,2021-03-04 08:02:02.026000,fetch-staff,Email,
5fa41775898c7a11a6bcef3e,True,2020-11-05 07:17:09.396000,2021-03-04 08:02:02.026000,fetch-staff,Email,
5fa41775898c7a11a6bcef3e,True,2020-11-05 07:17:09.396000,2021-03-04 08:02:02.026000,fetch-staff,Email,
5fa41775898c7a11a6bcef3e,True,2020-11-05 07:17:09.396000,2021-03-04 08:02:02.026000,fetch-staff,Email,
5fa41775898c7a11a6bcef3e,True,2020-11-05 07:17:09.396000,2021-03-04 08:02:02.026000,fetch-staff,Email,
5fa41775898c7a11a6bcef3e,True,2020-11-05 07:17:09.396000,2021-03-04 08:02:02.026000,fetch-staff,Email,
5fa41775898c7a11a6bcef3e,True,2020-11-05 07:17:09.396000,2021-03-04 08:02:02.026000,fetch-staff,Email,
5fa41775898c7a11a6bcef3e,True,2020-11-05 07:17:09.396000,2021-03-04 08:02:02.026000,fetch-staff,Email,
5fa41775898c7a11a6bcef3e,True,2020-11-05 07:17:09.396000,2021-03-04 08:02:02.026000,fetch-staff,Email,
5fa41775898c7a11a6bcef3e,True,2020-11-05 07:17:09.396000,2021-03-04 08:02:02.026000,fetch-staff,Email,
5fa41775898c7a11a6bcef3e,True,2020-11-05 07:17:09.396000,2021-03-04 08:02:02.026000,fetch-staff,Email,
54943462e4b07e684157a532,True,2014-12-19 06:21:22.381000,2021-03-05 08:52:23.204000,fetch-staff,,
54943462e4b07e684157a532,True,2014-12-19 06:21:22.381000,2021-03-05 08:52:23.204000,fetch-staff,,
54943462e4b07e684157a532,True,2014-12-19 06:21:22.381000,2021-03-05 08:52:23.204000,fetch-staff,,
54943462e4b07e684157a532,True,2014-12-19 06:21:22.381000,2021-03-05 08:52:23.204000,fetch-staff,,
54943462e4b07e684157a532,True,2014-12-19 06:21:22.381000,2021-03-05 08:52:23.204000,fetch-staff,,
54943462e4b07e684157a532,True,2014-12-19 06:21:22.381000,2021-03-05 08:52:23.204000,fetch-staff,,
54943462e4b07e684157a532,True,2014-12-19 06:21:22.381000,2021-03-05 08:52:23.204000,fetch-staff,,
54943462e4b07e684157a532,True,2014-12-19 06:21:22.381000,2021-03-05 08:52:23.204000,fetch-staff,,
54943462e4b07e684157a532,True,2014-12-19 06:21:22.381000,2021-03-05 08:52:23.204000,fetch-staff,,
54943462e4b07e684157a532,True,2014-12-19 06:21:22.381000,2021-03-05 08:52:23.204000,fetch-staff,,
54943462e4b07e684157a532,True,2014-12-19 06:21:22.381000,2021-03-05 08:52:23.204000,fetch-staff,,
54943462e4b07e684157a532,True,2014-12-19 06:21:22.381000,2021-03-05 08:52:23.204000,fetch-staff,,
54943462e4b07e684157a532,True,2014-12-19 06:21:22.381000,2021-03-05 08:52:23.204000,fetch-staff,,
54943462e4b07e684157a532,True,2014-12-19 06:21:22.381000,2021-03-05 08:52:23.204000,fetch-staff,,
54943462e4b07e684157a532,True,2014-12-19 06:21:22.381000,2021-03-05 08:52:23.204000,fetch-staff,,
54943462e4b07e684157a532,True,2014-12-19 06:21:22.381000,2021-03-05 08:52:23.204000,fetch-staff,,
54943462e4b07e684157a532,True,2014-12-19 06:21:22.381000,2021-03-05 08:52:23.204000,fetch-staff,,
54943462e4b07e684157a532,True,2014-12-19 06:21:22.381000,2021-03-05 08:52:23.204000,fetch-staff,,
54943462e4b07e684157a532,True,2014-12-19 06:21:22.381000,2021-03-05 08:52:23.204000,fetch-staff,,
54943462e4b07e684157a532,True,2014-12-19 06:21:22.381000,2021-03-05 08:52:23.204000,fetch-staff,,
